UF;Mesorregiao;cd_div;CNAE;Intensivo em mao de obra;Quantidade de empregos do setor na mesorregião (1);Quantidade de empregos totais na mesorregião (2);Participacao de empregos do setor na mesorregião (PSM = 1/2);Quantidade de empregos do setor na UF (3);Múltiplo de emprego regional (MER = PSM*1/3);Quantidade total de empresas na mesorregião (4);Polo Regional;Quantidade de empregos totais na UF (5);Participacao de empregos do setor na UF (PSE = 3/5);Gini locacional estadual (GLE);Quoeficiente locacional estadual (QLE = (1-GLE)*PSM/PSE);Quantidade de micro, pequenas e medias empresas na mesorregião;Quantidade de grandes empresas na mesorregião;Quantidade de empresas totais na UF (6);Participacao de empresas na UF (PEE = 4/6);Polo Estadual;Quantidade de empregos do setor no Brasil (7);Múltiplo de emprego nacional (MEN = PSM*1/7);Quantidade de empregos totais no Brasil (8);Participaçcao de empregos do setor no Brasil (PSP = 7/8);Gini locacional nacional (GLN);Quoeficiente locacional nacional (QLE = (1-GLN)*PSM/PSP);Quantidade de empresas totais no Brasil (9);Participacao de empresas no pais (PEP = 4/9);Polo Nacional;Valor exportado (10);Valor bruto da producao industrial (VBPI);Índice de insercao internacional (10/VBPI);Participação do setor nas exportações da UF;Participação da UF nas exportações nacionais do setor;Polo Internacional;source;Categoria_CNAE;arranjo_setorial;sk;polo;municipio;longitude;latitude
Paraná;Centro Oriental Paranaense;33;Instalação de máquinas e equipamentos;Sim;548;77707;0,0071;4321;0,0009;57;Não;1095719;0,0039;0,5281111000000007;0,8591;57;0;651;0,0876;Não;50971;0,0001;13620921;0,0108;0,6037595200000008;0,7518;6333;0,009;Não;;7494597,1433;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Centro Oriental Paranaense_Máquinas e Equipamentos;Nacional;ponta grossa;-50,06895842359981;-25,07181608683715
Paraná;Centro-Sul Paranaense;33;Instalação de máquinas e equipamentos;Sim;52;31389;0,0017;4321;0,0;20;Não;1095719;0,0039;0,5283325599999995;0,2056;20;0;651;0,0307;Não;50971;0,0;13620921;0,001;0,6151504699999999;0,1748;6333;0,0032;Não;;711166,1523;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Centro-Sul Paranaense_Máquinas e Equipamentos;;;;
Paraná;Metropolitana de Curitiba;33;Instalação de máquinas e equipamentos;Sim;1661;398264;0,0042;4321;0,0016;251;Não;1095719;0,0039;0,3633499400000006;0,6856;251;0;651;0,3856;Não;50971;0,0001;13620921;0,0326;0,3263731900000013;0,7561;6333;0,0396;Não;;22716288,0565;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Metropolitana de Curitiba_Máquinas e Equipamentos;Internacional;curitiba;-49,26332764122004;-25,54221925720344
Paraná;Noroeste Paranaense;33;Instalação de máquinas e equipamentos;Sim;581;67529;0,0086;4321;0,0012;43;Não;1095719;0,0039;0,5854913000000006;0,914;43;0;651;0,0661;Não;50971;0,0001;13620921;0,0114;0,6660146600000008;0,7676;6333;0,0068;Não;;7945914,1245;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Noroeste Paranaense_Máquinas e Equipamentos;Nacional;loanda;-53,07544303552123;-23,03126056785303
Paraná;Norte Central Paranaense;33;Instalação de máquinas e equipamentos;Sim;693;227583;0,003;4321;0,0005;130;Não;1095719;0,0039;0,2987854100000009;0,5394;130;0;651;0,1997;Não;50971;0,0;13620921;0,0136;0,4190811800000011;0,4657;6333;0,0205;Não;;9477656,6063;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Norte Central Paranaense_Máquinas e Equipamentos;Nacional;londrina;-51,14484244971271;-23,39284347582585
Paraná;Norte Pioneiro Paranaense;33;Instalação de máquinas e equipamentos;Sim;94;33418;0,0028;4321;0,0001;8;Não;1095719;0,0039;0,5227504400000005;0,3426;8;0;651;0,0123;Não;50971;0,0;13620921;0,0018;0,6180103400000001;0,2858;6333;0,0013;Não;;1285569,583;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Norte Pioneiro Paranaense_Máquinas e Equipamentos;;;;
Paraná;Oeste Paranaense;33;Instalação de máquinas e equipamentos;Sim;423;148269;0,0029;4321;0,0003;92;Não;1095719;0,0039;0,4542961500000027;0,4058;92;0;651;0,1413;Não;50971;0,0;13620921;0,0083;0,5780140500000015;0,327;6333;0,0145;Não;;5785063,1234;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Oeste Paranaense_Máquinas e Equipamentos;Nacional;cascavel;-53,31193836535527;-24,92251743889413
Paraná;Sudeste Paranaense;33;Instalação de máquinas e equipamentos;Sim;49;29309;0,0017;4321;0,0;12;Não;1095719;0,0039;0,663188440000001;0,1468;12;0;651;0,0184;Não;50971;0,0;13620921;0,001;0,6981075000000003;0,1371;6333;0,0019;Não;;670137,3358;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Sudeste Paranaense_Máquinas e Equipamentos;;;;
Paraná;Sudoeste Paranaense;33;Instalação de máquinas e equipamentos;Sim;149;59584;0,0025;4321;0,0001;26;Não;1095719;0,0039;0,4340006700000016;0,3628;26;0;651;0,0399;Não;50971;0,0;13620921;0,0029;0,5833322500000009;0,2784;6333;0,0041;Não;;2037764,5517;;;;Não;Sul e Sudeste;CNAE Grupo;Máquinas e Equipamentos;Paraná_Sudoeste Paranaense_Máquinas e Equipamentos;Estadual;pato branco;-52,60223242317591;-26,19303123974775
Paraná;Centro Ocidental Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;10;22667;0,0004;8874;0,0;4;Não;1095719;0,0081;0,5434134400000006;0,0226;4;0;132;0,0303;Não;126613;0,0;13620921;0,0001;0,6872066400000008;0,0135;3414;0,0012;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Centro Ocidental Paranaense_Energia;;;;
Paraná;Centro Oriental Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;95;77707;0,0012;8874;0,0;11;Não;1095719;0,0081;0,5281111000000007;0,0699;11;0;132;0,0833;Não;126613;0,0;13620921;0,0008;0,6037595200000008;0,0512;3414;0,0032;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Centro Oriental Paranaense_Energia;;;;
Paraná;Centro-Sul Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;313;31389;0,01;8874;0,0004;27;Não;1095719;0,0081;0,5283325599999995;0,5823;27;0;132;0,2045;Não;126613;0,0;13620921;0,0025;0,6151504699999999;0,414;3414;0,0079;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Centro-Sul Paranaense_Energia;;;;
Paraná;Metropolitana de Curitiba;35;Geração, transmissão e distribuição de energia elétrica;Sim;6551;398264;0,0164;8874;0,0121;35;Sim;1095719;0,0081;0,3633499400000006;1,289;33;2;132;0,2652;Sim;126613;0,0009;13620921;0,0517;0,3263731900000013;1,1885;3414;0,0103;Sim;21644781,0;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Metropolitana de Curitiba_Energia;Nacional;curitiba;-49,27668955389669;-25,57163822512455
Paraná;Norte Central Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;91;227583;0,0004;8874;0,0;8;Não;1095719;0,0081;0,2987854100000009;0,0346;8;0;132;0,0606;Não;126613;0,0;13620921;0,0007;0,4190811800000011;0,025;3414;0,0023;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Norte Central Paranaense_Energia;;;;
Paraná;Norte Pioneiro Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;14;33418;0,0004;8874;0,0;3;Não;1095719;0,0081;0,5227504400000005;0,0236;3;0;132;0,0227;Não;126613;0,0;13620921;0,0001;0,6180103400000001;0,0164;3414;0,0009;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Norte Pioneiro Paranaense_Energia;;;;
Paraná;Oeste Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;1537;148269;0,0104;8874;0,0018;17;Sim;1095719;0,0081;0,4542961500000027;0,7007;16;1;132;0,1288;Sim;126613;0,0001;13620921;0,0121;0,5780140500000015;0,4721;3414;0,005;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Oeste Paranaense_Energia;Estadual;foz do iguacu;-54,48907245157738;-25,59942057970341
Paraná;Sudeste Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;35;29309;0,0012;8874;0,0;5;Não;1095719;0,0081;0,663188440000001;0,0499;5;0;132;0,0379;Não;126613;0,0;13620921;0,0003;0,6981075000000003;0,039;3414;0,0015;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Sudeste Paranaense_Energia;;;;
Paraná;Sudoeste Paranaense;35;Geração, transmissão e distribuição de energia elétrica;Sim;228;59584;0,0038;8874;0,0001;22;Não;1095719;0,0081;0,4340006700000016;0,2655;22;0;132;0,1667;Não;126613;0,0;13620921;0,0018;0,5833322500000009;0,1703;3414;0,0064;Não;;;;0,001559;1,0;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Sudoeste Paranaense_Energia;;;;
Paraná;Metropolitana de Curitiba;35;Produção e distribuição de combustíveis gasosos por redes urbanas;Sim;139;398264;0,0003;145;0,0003;1;Não;1095719;0,0001;0,3633499400000006;1,91;1;0;2;0,5;Não;4069;0,0;13620921;0,0342;0,3263731900000013;0,6765;101;0,0099;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Metropolitana de Curitiba_Energia;Nacional;curitiba;-49,27668955389669;-25,57163822512455
Paraná;Norte Central Paranaense;35;Produção e distribuição de combustíveis gasosos por redes urbanas;Sim;6;227583;0,0;145;0,0;1;Não;1095719;0,0001;0,2987854100000009;0,0;1;0;2;0,5;Não;4069;0,0;13620921;0,0015;0,4190811800000011;0,0;101;0,0099;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Norte Central Paranaense_Energia;;;;
Paraná;Norte Central Paranaense;35;Produção e distribuição de vapor, água quente e ar condicionado;Sim;9;227583;0,0;9;0,0;1;Não;1095719;0,0;0,2987854100000009;0,0;1;0;1;1,0;Não;1047;0,0;13620921;0,0086;0,4190811800000011;0,0;47;0,0213;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Energia;Paraná_Norte Central Paranaense_Energia;;;;
Paraná;Centro Ocidental Paranaense;36;Captação, tratamento e distribuição de água;Sim;18;22667;0,0008;7135;0,0;1;Não;1095719;0,0065;0,5434134400000006;0,0562;1;0;35;0,0286;Não;130048;0,0;13620921;0,0001;0,6872066400000008;0,0262;2787;0,0004;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Centro Ocidental Paranaense_Saneamento e reciclagem;;;;
Paraná;Metropolitana de Curitiba;36;Captação, tratamento e distribuição de água;Sim;6773;398264;0,017;7135;0,0161;7;Sim;1095719;0,0065;0,3633499400000006;1,6651;6;1;35;0,2;Sim;130048;0,0009;13620921;0,0521;0,3263731900000013;1,1994;2787;0,0025;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Metropolitana de Curitiba_Saneamento e reciclagem;Nacional;curitiba;-49,33411099215834;-25,46928864477636
Paraná;Noroeste Paranaense;36;Captação, tratamento e distribuição de água;Sim;28;67529;0,0004;7135;0,0;3;Não;1095719;0,0065;0,5854913000000006;0,0255;3;0;35;0,0857;Não;130048;0,0;13620921;0,0002;0,6660146600000008;0,014;2787;0,0011;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Noroeste Paranaense_Saneamento e reciclagem;;;;
Paraná;Norte Central Paranaense;36;Captação, tratamento e distribuição de água;Sim;137;227583;0,0006;7135;0,0;13;Não;1095719;0,0065;0,2987854100000009;0,0647;13;0;35;0,3714;Não;130048;0,0;13620921;0,0011;0,4190811800000011;0,0365;2787;0,0047;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Norte Central Paranaense_Saneamento e reciclagem;;;;
Paraná;Norte Pioneiro Paranaense;36;Captação, tratamento e distribuição de água;Sim;88;33418;0,0026;7135;0,0;7;Não;1095719;0,0065;0,5227504400000005;0,1909;7;0;35;0,2;Não;130048;0,0;13620921;0,0007;0,6180103400000001;0,104;2787;0,0025;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Norte Pioneiro Paranaense_Saneamento e reciclagem;;;;
Paraná;Oeste Paranaense;36;Captação, tratamento e distribuição de água;Sim;89;148269;0,0006;7135;0,0;3;Não;1095719;0,0065;0,4542961500000027;0,0504;3;0;35;0,0857;Não;130048;0,0;13620921;0,0007;0,5780140500000015;0,0265;2787;0,0011;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Oeste Paranaense_Saneamento e reciclagem;;;;
Paraná;Sudoeste Paranaense;36;Captação, tratamento e distribuição de água;Sim;2;59584;0,0;7135;0,0;1;Não;1095719;0,0065;0,4340006700000016;0,0;1;0;35;0,0286;Não;130048;0,0;13620921;0,0;0,5833322500000009;0,0;2787;0,0004;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Sudoeste Paranaense_Saneamento e reciclagem;;;;
Paraná;Centro Oriental Paranaense;37;Esgoto e atividades relacionadas;Sim;367;77707;0,0047;842;0,0021;9;Sim;1095719;0,0008;0,5281111000000007;2,7723;9;0;87;0,1034;Não;13128;0,0001;13620921;0,028;0,6037595200000008;1,9323;983;0,0092;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Centro Oriental Paranaense_Saneamento e reciclagem;Nacional;ponta grossa;-50,05843652108715;-25,17400202547767
Paraná;Centro-Sul Paranaense;37;Esgoto e atividades relacionadas;Sim;7;31389;0,0002;842;0,0;2;Não;1095719;0,0008;0,5283325599999995;0,1179;2;0;87;0,023;Não;13128;0,0;13620921;0,0005;0,6151504699999999;0,0799;983;0,002;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Centro-Sul Paranaense_Saneamento e reciclagem;;;;
Paraná;Metropolitana de Curitiba;37;Esgoto e atividades relacionadas;Sim;315;398264;0,0008;842;0,0003;41;Não;1095719;0,0008;0,3633499400000006;0,6367;41;0;87;0,4713;Não;13128;0,0;13620921;0,024;0,3263731900000013;0,5591;983;0,0417;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Metropolitana de Curitiba_Saneamento e reciclagem;Nacional;curitiba;-49,33411099215834;-25,46928864477636
Paraná;Norte Central Paranaense;37;Esgoto e atividades relacionadas;Sim;94;227583;0,0004;842;0,0;25;Não;1095719;0,0008;0,2987854100000009;0,3506;25;0;87;0,2874;Não;13128;0,0;13620921;0,0072;0,4190811800000011;0,2411;983;0,0254;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Norte Central Paranaense_Saneamento e reciclagem;;;;
Paraná;Norte Pioneiro Paranaense;37;Esgoto e atividades relacionadas;Sim;3;33418;0,0001;842;0,0;2;Não;1095719;0,0008;0,5227504400000005;0,0597;2;0;87;0,023;Não;13128;0,0;13620921;0,0002;0,6180103400000001;0,0397;983;0,002;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Norte Pioneiro Paranaense_Saneamento e reciclagem;;;;
Paraná;Oeste Paranaense;37;Esgoto e atividades relacionadas;Sim;54;148269;0,0004;842;0,0;7;Não;1095719;0,0008;0,4542961500000027;0,2729;7;0;87;0,0805;Não;13128;0,0;13620921;0,0041;0,5780140500000015;0,1751;983;0,0071;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Oeste Paranaense_Saneamento e reciclagem;;;;
Paraná;Sudoeste Paranaense;37;Esgoto e atividades relacionadas;Sim;2;59584;0,0;842;0,0;1;Não;1095719;0,0008;0,4340006700000016;0,0;1;0;87;0,0115;Não;13128;0,0;13620921;0,0002;0,5833322500000009;0,0;983;0,001;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Sudoeste Paranaense_Saneamento e reciclagem;;;;
Paraná;Centro Ocidental Paranaense;38;Coleta de resíduos;Sim;5;22667;0,0002;8260;0,0;3;Não;1095719;0,0075;0,5434134400000006;0,0122;3;0;335;0,009;Não;177954;0,0;13620921;0,0;0,6872066400000008;0,0048;3986;0,0008;Não;;;;0,0;0,157255;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Centro Ocidental Paranaense_Saneamento e reciclagem;;;;
Paraná;Centro Oriental Paranaense;38;Coleta de resíduos;Sim;105;77707;0,0014;8260;0,0;13;Não;1095719;0,0075;0,5281111000000007;0,0881;13;0;335;0,0388;Não;177954;0,0;13620921;0,0006;0,6037595200000008;0,0425;3986;0,0033;Não;;;;0,0;0,157255;Não;Sul e Sudeste;CNAE Grupo;Saneamento e reciclagem;Paraná_Centro Oriental Paranaense_Saneamento e reciclagem;Nacional;ponta grossa;-50,05843652108715;-25,17400202547767
